File Size (KB),Read Time (s)
136.693359375,6.833376412000007
133.666015625,8.182288326499986
130.490234375,4.823725270250009
133.384765625,3.1300259900000356
135.61328125,3.009214156500036
139.3486328125,4.913872022749956
132.517578125,4.927824448000024
133.498046875,4.907245644249997
137.64453125,4.673317161999989
137.2880859375,5.729955506750002
133.125,4.579848871750016
134.2998046875,6.291932390499994
132.3251953125,5.24244662000001
135.6875,2.6344419275000064
46.8740234375,1.6107318222500453
41.38671875,1.2518429492499763
43.07421875,1.0316072602499844
44.787109375,0.950670227000046
45.7626953125,2.113520766749957
44.302734375,1.4758546697499924
49.9296875,1.068069584749992
43.9951171875,1.6452819987499652
46.3916015625,1.1154871584999455
46.4384765625,1.62430081874993
47.8388671875,1.409927744000015
40.923828125,1.6124252832499906
41.623046875,1.9996630637499493
45.6259765625,1.7626879564999172
49.8876953125,1.3826858462499558
43.068359375,0.917523879249984
73.3544921875,2.8004533294999874
72.849609375,2.4641028549999646
73.0595703125,2.097640265999985
75.5,1.8867025189999822
77.5859375,2.4297635812500857
77.78515625,3.003032960249925
77.0751953125,2.162483378000047
75.7724609375,2.0976855832500405
72.21875,2.16477987425003
78.0283203125,2.2786722722499917
73.30859375,2.404110773999946
75.720703125,2.1237395997500244
70.154296875,2.2542974652499197
70.4658203125,4.98267419674994
79.431640625,1.8480045647499992
77.392578125,2.3208310682499587
102.900390625,2.5748496232500884
109.03515625,2.921409127749939
109.9521484375,3.8536458067500234
102.1884765625,2.341119807750033
102.244140625,2.810861560250032
105.025390625,3.0475357762500153
104.671875,3.362330431500027
105.12890625,4.491032059500071
104.671875,4.211532982249992
100.234375,4.586197985750005
101.1865234375,3.065213199500022
109.1083984375,5.257167572999947
102.193359375,3.9633058507499754
102.4130859375,3.232850778999932
102.638671875,3.1743166579999524
106.666015625,4.349531524249983
271.6435546875,14.08937865400003
174.8916015625,8.936594418750019
171.1435546875,10.692500958749974
172.92578125,9.214121334249967
173.7841796875,8.440560806250005
170.6337890625,5.5505868397500535
176.5908203125,4.7051194685000155
173.875,11.070276962249977
172.1640625,6.0334555824999825
177.6953125,10.357239109249917
173.1220703125,6.130003506499975
178.8037109375,7.593261261500061
171.93359375,8.312625645750018
259.201171875,14.123785609250035
256.5615234375,13.094840382999905
193.849609375,9.696852279750033
199.57421875,7.998837321249994
192.8642578125,8.90911871474998
197.537109375,8.975068308250002
190.32421875,6.228182625000045
194.431640625,7.032891597499997
199.1103515625,9.045065138750033
311.3642578125,16.118968514250014
180.349609375,8.900915501750092
183.21875,5.548315844000058
182.716796875,8.128055002749988
180.6474609375,10.567679729250017
180.7197265625,8.829217252750027
185.158203125,8.773187953000047
187.6630859375,10.043104112249921
187.525390625,8.897751129249968
188.97265625,10.768433996499994
185.751953125,9.437457767000069
181.3359375,6.387251408749989
189.498046875,9.009624147750174
182.529296875,5.155377199499981
183.486328125,7.974499734000119
183.306640625,10.100420501499912
80.603515625,4.002618419500095
89.578125,3.278346590999945
81.490234375,2.9324931999999535
87.919921875,3.4853491805001795
86.091796875,2.589315658500027
81.1142578125,2.056547425750068
83.6806640625,2.6444620737499918
85.0517578125,2.5312919885000156
81.0068359375,2.093769341249981
82.6376953125,2.218863504999945
87.23828125,2.3600674317499397
84.1787109375,2.3211430602500513
87.5556640625,2.5668806137500724
89.173828125,2.3342420910000783
86.3017578125,1.6118712452498585
81.34765625,2.5020590194999386
202.06640625,11.326066932000003
209.6513671875,8.256799286500154
204.6533203125,9.218998454749908
205.31640625,6.365284574500038
204.5634765625,9.1189668372499
203.099609375,10.535738324249905
206.806640625,9.218622610499779
201.1875,10.143194782999899
162.7333984375,8.823081020749896
165.9365234375,8.954459320749947
168.7421875,4.9388056625000445
167.49609375,9.869455097250011
163.2626953125,8.11744064325012
169.5556640625,6.747486033749965
161.7548828125,5.649456168750021
168.3779296875,6.034973257249931
160.828125,8.601738351999984
163.2626953125,7.592352130249992
168.8212890625,8.895416611499968
164.1884765625,6.4520138822499575
8.9482421875,0.9767205564999131
9.3056640625,1.128631967499814
8.4716796875,0.5929349960001673
7.5439453125,0.20536707675000798
8.263671875,0.7896757042501577
6.37109375,0.23944488525012275
6.50390625,0.23826519749991348
8.0947265625,0.18962372800001503
6.9775390625,0.10994793350005239
9.3486328125,0.7044338612499814
8.3466796875,0.6616651174999788
9.8662109375,0.6719851304999338
7.9443359375,0.5562923709999268
8.7099609375,0.8237794389999635
7.236328125,0.9067965480001021
9.0283203125,1.2355958837499657
112.9970703125,2.6445160544999453
112.099609375,2.587379106750177
111.54296875,3.1868103272499866
116.673828125,4.079036799750156
111.3359375,3.711350529750007
114.986328125,2.8580999077498745
110.3955078125,4.813841507500001
113.0,6.188670804750018
114.5244140625,4.432003145750059
119.6025390625,3.4931027160000667
119.099609375,4.180872017000183
118.8779296875,3.538497929499954
116.025390625,4.0621155257499595
110.4013671875,4.382240575499964
118.7841796875,4.200433235999981
112.6689453125,4.069480493000128
300.1533203125,15.782383610250008
309.1220703125,11.520035171749896
220.1943359375,9.915698973250073
223.50390625,10.685818878749842
220.3203125,8.237587743000176
228.2607421875,7.668814557750011
223.509765625,10.92904757049996
229.9501953125,8.520929305999971
217.5703125,7.044542393749907
217.1611328125,8.855024251249915
211.876953125,6.403147418500112
218.546875,9.727994376499964
218.509765625,6.741302420000011
218.6552734375,8.63990576974993
216.6103515625,8.550786838000022
217.9111328125,8.570904444999996
216.7744140625,12.487318806000076
212.029296875,7.481284838750071
215.5888671875,10.754016509749817
231.0205078125,9.40111294674989
336.1845703125,16.038436127249952
263.560546875,7.729149148000033
263.8232421875,9.012774744750004
298.3125,15.072786662999988
296.21875,11.0487396824999
356.85546875,14.422047716750058
245.6796875,10.775473406250057
240.7705078125,15.398996634000014
281.748046875,10.609663003250034
406.244140625,12.816339481249997
371.267578125,15.566345502500099
367.1513671875,17.306137615999887
