File Size (KB),Write Time (s)
182.716796875,0.001126920343722304
180.6474609375,0.0010973993748848443
180.7197265625,0.0011894547501469788
185.158203125,0.001167264062587492
187.6630859375,0.001224728031502309
187.525390625,0.0011741419998543279
188.97265625,0.0011450477500147827
185.751953125,0.0011851939684675017
181.3359375,0.0010037116248895472
189.498046875,0.0011913125936189317
182.529296875,0.001106551843804482
183.486328125,0.0012534703437268035
183.306640625,0.0012542376875899208
80.603515625,0.0003141979063912004
89.578125,0.0005780148439953336
81.490234375,0.0005745088433286583
87.919921875,0.0005444966564027709
86.091796875,0.0005509816251105804
81.1142578125,0.0004928821249450266
83.6806640625,0.0005332887812983245
85.0517578125,0.0005225179997978557
81.0068359375,0.0005004181252843409
82.6376953125,0.0005049763435636123
87.23828125,0.0005279875940686907
84.1787109375,0.0005453178750940424
87.5556640625,0.00054217046863414
89.173828125,0.0005315386561051128
86.3017578125,0.0005167812810213945
81.34765625,0.0004828727496715146
202.06640625,0.0013069179685771815
209.6513671875,0.0013509890000023006
204.6533203125,0.0013216030311014038
205.31640625,0.0012825795938624651
204.5634765625,0.0012543309999273333
203.099609375,0.0012877517810920835
206.806640625,0.0012671728750319744
201.1875,0.00129395371868668
162.7333984375,0.0010383850312791765
165.9365234375,0.0010596552497190714
168.7421875,0.0011760010934267484
167.49609375,0.001177555218419002
163.2626953125,0.0010665087497727654
169.5556640625,0.0010697851562326832
161.7548828125,0.0009286102813348407
168.3779296875,0.0010614134998832014
160.828125,0.0010488355624147516
163.2626953125,0.0010147870939363202
168.8212890625,0.001077076000001398
164.1884765625,0.0010655447185854428
8.9482421875,5.851903097209288e-05
9.3056640625,6.190193744259886e-05
8.4716796875,5.876199975318741e-05
7.5439453125,6.581865591215319e-05
8.263671875,5.510203118319623e-05
6.37109375,5.7116124935419066e-05
6.50390625,5.7305531299789436e-05
8.0947265625,6.686434380753781e-05
6.9775390625,5.173725003260188e-05
9.3486328125,7.279046894836938e-05
8.3466796875,5.784528138974565e-05
9.8662109375,7.985274987731827e-05
7.9443359375,5.833243767483509e-05
8.7099609375,6.546924987560487e-05
7.236328125,6.280834350036457e-05
9.0283203125,6.894640637256089e-05
112.9970703125,0.0006559367811860284
112.099609375,0.0006888831876494805
111.54296875,0.0006795638751100341
116.673828125,0.0007352923439611914
111.3359375,0.0007517863750763354
114.986328125,0.0007184269688877976
110.3955078125,0.000741729718811257
113.0,0.0007225622189253045
114.5244140625,0.0007189398129412439
119.6025390625,0.0007345572503254516
119.099609375,0.000765338968449214
118.8779296875,0.0007761326564832416
116.025390625,0.0006482586250058375
110.4013671875,0.0006934589373486233
118.7841796875,0.0007577353439955914
112.6689453125,0.000700156781476835
300.1533203125,0.0017914663749252213
309.1220703125,0.0017603183127903321
220.1943359375,0.00138906787515225
223.50390625,0.0013674401566277083
220.3203125,0.001300705687754089
228.2607421875,0.0013894194685235561
223.509765625,0.0012911831877318036
229.9501953125,0.0013765469061581825
217.5703125,0.00136563396836209
217.1611328125,0.0013095244062242273
211.876953125,0.0013310112813087471
218.546875,0.0014086774376664835
218.509765625,0.0013604974687950744
218.6552734375,0.001288503156047227
216.6103515625,0.0013548756560339825
217.9111328125,0.0013621909374705865
216.7744140625,0.0013502620627150463
212.029296875,0.0013792501249554334
215.5888671875,0.001325693468515965
231.0205078125,0.0014563119998456386
336.1845703125,0.0019064605940002366
263.560546875,0.0016550870313949417
263.8232421875,0.0015762852813168138
298.3125,0.0019221193438170303
296.21875,0.001712242593839619
356.85546875,0.0022273780000432453
245.6796875,0.0015408980934807914
240.7705078125,0.0015869039689277997
281.748046875,0.0016359064061362005
406.244140625,0.0024819237496558344
371.267578125,0.0021759043438578374
367.1513671875,0.002194876156409009
